gutenberg_id,text
84,"benevolent mind. Her health, and even the tranquillity of her hitherto"
84,"constant spirit, had been shaken by what she had gone through. During"
84,the two years that had elapsed previous to their marriage my father had
84,gradually relinquished all his public functions; and immediately after
84,"their union they sought the pleasant climate of Italy, and the change"
84,"of scene and interest attendant on a tour through that land of wonders,"
84,as a restorative for her weakened frame.
84,
84,"From Italy they visited Germany and France. I, their eldest child, was born"
84,"at Naples, and as an infant accompanied them in their rambles. I remained"
84,for several years their only child. Much as they were attached to each
84,"other, they seemed to draw inexhaustible stores of affection from a very"
84,mine of love to bestow them upon me. My mother’s tender caresses and
84,my father’s smile of benevolent pleasure while regarding me are my
84,"first recollections. I was their plaything and their idol, and something"
84,"better—their child, the innocent and helpless creature bestowed on"
84,"them by Heaven, whom to bring up to good, and whose future lot it was in"
84,"their hands to direct to happiness or misery, according as they fulfilled"
84,their duties towards me. With this deep consciousness of what they owed
84,"towards the being to which they had given life, added to the active spirit"
84,"of tenderness that animated both, it may be imagined that while during"
84,"every hour of my infant life I received a lesson of patience, of charity,"
84,"and of self-control, I was so guided by a silken cord that all seemed but"
84,one train of enjoyment to me.
84,
84,For a long time I was their only care. My mother had much desired to have a
84,"daughter, but I continued their single offspring. When I was about five"
84,"years old, while making an excursion beyond the frontiers of Italy, they"
84,passed a week on the shores of the Lake of Como. Their benevolent
84,"disposition often made them enter the cottages of the poor. This, to my"
84,"mother, was more than a duty; it was a necessity, a"
84,"passion—remembering what she had suffered, and how she had been"
84,relieved—for her to act in her turn the guardian angel to the
84,afflicted. During one of their walks a poor cot in the foldings of a vale
84,"attracted their notice as being singularly disconsolate, while the number"
84,of half-clothed children gathered about it spoke of penury in its worst
84,"shape. One day, when my father had gone by himself to Milan, my mother,"
84,"accompanied by me, visited this abode. She found a peasant and his wife,"
84,"hard working, bent down by care and labour, distributing a scanty meal to"
84,five hungry babes. Among these there was one which attracted my mother far
84,above all the rest. She appeared of a different stock. The four others were
84,"dark-eyed, hardy little vagrants; this child was thin and very fair. Her"
84,"hair was the brightest living gold, and despite the poverty of her"
84,"clothing, seemed to set a crown of distinction on her head. Her brow was"
84,"clear and ample, her blue eyes cloudless, and her lips and the moulding of"
84,her face so expressive of sensibility and sweetness that none could behold
84,"her without looking on her as of a distinct species, a being heaven-sent,"
84,and bearing a celestial stamp in all her features.
84,
84,"The peasant woman, perceiving that my mother fixed eyes of wonder and"
84,"admiration on this lovely girl, eagerly communicated her history. She was"
84,"not her child, but the daughter of a Milanese nobleman. Her mother was a"
84,German and had died on giving her birth. The infant had been placed with
84,these good people to nurse: they were better off then. They had not been
84,"long married, and their eldest child was but just born. The father of their"
84,charge was one of those Italians nursed in the memory of the antique glory
84,"of Italy—one among the _schiavi ognor frementi,_ who exerted"
84,himself to obtain the liberty of his country. He became the victim of its
84,weakness. Whether he had died or still lingered in the dungeons of Austria
84,was not known. His property was confiscated; his child became an orphan and
84,a beggar. She continued with her foster parents and bloomed in their rude
84,"abode, fairer than a garden rose among dark-leaved brambles."
84,
84,"When my father returned from Milan, he found playing with me in the hall of"
84,our villa a child fairer than pictured cherub—a creature who seemed
84,to shed radiance from her looks and whose form and motions were lighter
84,than the chamois of the hills. The apparition was soon explained. With his
84,permission my mother prevailed on her rustic guardians to yield their
84,charge to her. They were fond of the sweet orphan. Her presence had seemed
84,"a blessing to them, but it would be unfair to her to keep her in poverty"
84,and want when Providence afforded her such powerful protection. They
84,"consulted their village priest, and the result was that Elizabeth Lavenza"
84,became the inmate of my parents’ house—my more than
84,sister—the beautiful and adored companion of all my occupations and
84,my pleasures.
84,
84,Everyone loved Elizabeth. The passionate and almost reverential
84,"attachment with which all regarded her became, while I shared it, my"
84,pride and my delight. On the evening previous to her being brought to
84,"my home, my mother had said playfully, “I have a pretty present for my"
84,"Victor—tomorrow he shall have it.” And when, on the morrow, she"
84,"presented Elizabeth to me as her promised gift, I, with childish"
84,"seriousness, interpreted her words literally and looked upon Elizabeth"
84,"as mine—mine to protect, love, and cherish. All praises bestowed on"
84,her I received as made to a possession of my own. We called each other
84,"familiarly by the name of cousin. No word, no expression could body"
84,forth the kind of relation in which she stood to me—my more than
84,"sister, since till death she was to be mine only."
84,
84,
84,
84,
84,Chapter 2
84,
84,
84,We were brought up together; there was not quite a year difference in
